,name,stad,citizen,religious,experience,sweden,poland,iraq,somalia,woman,skilledjob,invited,city1,city2,city3,city4,city5,city6,city7,immigrant,time
1172,Ahmed Amari,Goteborg,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.06466303
1173,Antoni Kowalski,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.088536869
1174,Ahmed Amari,Goteborg,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.06466303
1175,Julia Kowalski,Goteborg,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.049981026
1176,Sarah Amari,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.06466303
1177,Antoni Kowalski,Goteborg,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.049998948
1178,Awa Zakaria,Goteborg,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.050018237
1179,Julia Kowalski,Goteborg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.06466303
1180,Julia Kowalski,Goteborg,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.050039055
1181,Khalid Zakaria,Goteborg,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.050061592
1182,Antoni Kowalski,Goteborg,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.073548095
1183,Erik Svensson,Goteborg,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.06466303
1184,Antoni Kowalski,Goteborg,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.050137834
1185,Sarah Amari,Goteborg,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.050164942
1186,Awa Zakaria,Goteborg,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.074408359
1187,Sarah Amari,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.070250537
1188,Khalid Zakaria,Goteborg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.064853202
1189,Malin Svensson,Goteborg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.064642471
1190,Ahmed Amari,Goteborg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.064342234
1191,Sarah Amari,Goteborg,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.063880092
1192,Julia Kowalski,Goteborg,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.063076736
1193,Erik Svensson,Goteborg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.061333125
1194,Awa Zakaria,Goteborg,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.054669653
1195,Ahmed Amari,Goteborg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.055682054
1196,Julia Kowalski,Goteborg,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.056732658
1197,Awa Zakaria,Goteborg,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.057823671
1198,Malin Svensson,Goteborg,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.058957469
1199,Sarah Amari,Goteborg,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.060136618
1200,Sarah Amari,Goteborg,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.061363896
1201,Antoni Kowalski,Goteborg,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06264231
1202,Awa Zakaria,Goteborg,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.063975126
1203,Khalid Zakaria,Goteborg,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.043577259
1204,Ahmed Amari,Goteborg,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.044545643
1205,Khalid Zakaria,Goteborg,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.045558044
1206,Zainab Hadad,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.046617533
1207,Ali Hadad,Goteborg,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.047727475
1208,Fatima Mohammed,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.048891559
1209,Ali Hadad,Goteborg,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.050113848
1210,Abdi Mohammed,Goteborg,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.051398819
1211,Emma Lindberg,Goteborg,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.052751419
1212,Abdi Mohammed,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.133608607
1213,Zainab Hadad,Goteborg,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.136220904
1214,Mateusz Nowak,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.138937389
1215,Maria Nowak,Goteborg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.141764422
1216,Maria Nowak,Goteborg,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.14470889
1217,Fatima Mohammed,Goteborg,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.147778267
1218,Abdi Mohammed,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.150980673
1219,Emma Lindberg,Goteborg,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.154324948
1220,Mateusz Nowak,Goteborg,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.157820732
1221,Filip Lindberg,Goteborg,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.161478561
1222,Filip Lindberg,Goteborg,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1497533
1223,Maria Nowak,Goteborg,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.149654973
1224,Fatima Mohammed,Goteborg,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.149558711
1225,Ali Hadad,Goteborg,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.149464447
1226,Abdi Mohammed,Goteborg,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.155975108
1227,Ali Hadad,Goteborg,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.091811187
1228,Mateusz Nowak,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.092417157
1229,Ali Hadad,Goteborg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.093062933
1230,Maria Nowak,Goteborg,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.093752573
1231,Zainab Hadad,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.06590345
1232,Mateusz Nowak,Goteborg,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.065308016
1233,Fatima Mohammed,Goteborg,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.064744721
1234,Maria Nowak,Goteborg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.069685401
1235,Maria Nowak,Goteborg,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.06902729
1236,Abdi Mohammed,Goteborg,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.068354223
1237,Mateusz Nowak,Goteborg,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.067595846
1238,Filip Lindberg,Goteborg,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.141900244
1239,Mateusz Nowak,Goteborg,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.143070826
1240,Zainab Hadad,Goteborg,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.144338925
1241,Fatima Mohammed,Goteborg,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.145717256
1242,Zainab Hadad,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.147220845
1243,Abdi Mohammed,Goteborg,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.14886758
1244,Emma Lindberg,Goteborg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.150678925
1245,Ali Hadad,Goteborg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.136809739
1246,Zainab Hadad,Goteborg,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.152680858
1247,Maria Nowak,Goteborg,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.138157453
1248,Filip Lindberg,Goteborg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.138105761
1249,Fatima Mohammed,Goteborg,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.131028425
1250,Ali Hadad,Goteborg,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.132518928
1251,Maria Nowak,Goteborg,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.134158486
1252,Fatima Mohammed,Goteborg,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.097493504
1253,Emma Lindberg,Goteborg,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.088270817
1254,Zainab Hadad,Goteborg,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.078115455
1255,Zainab Hadad,Goteborg,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.078612628
1256,Mateusz Nowak,Goteborg,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.078704688
1257,Fatima Mohammed,Goteborg,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.07942017
1258,Abdi Mohammed,Goteborg,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.08021988
1259,Ali Hadad,Goteborg,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.081119622
1260,Abdi Mohammed,Goteborg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.082212123
1261,Mateusz Nowak,Goteborg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.083449348
1262,Sarah Amari,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.086266275
1263,Ahmed Amari,Goteborg,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.087537622
1264,Awa Zakaria,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.089298196
1265,Ahmed Amari,Goteborg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.126613306
1266,Khalid Zakaria,Goteborg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.128984738
1267,Malin Svensson,Goteborg,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.129170505
1268,Khalid Zakaria,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.129350626
1269,Sarah Amari,Goteborg,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.129525355
1270,Antoni Kowalski,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12969493
1271,Julia Kowalski,Goteborg,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.105301003
1272,Julia Kowalski,Goteborg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.10653578
1273,Awa Zakaria,Goteborg,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.103193382
1274,Khalid Zakaria,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.11206501
1275,Malin Svensson,Goteborg,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.113996838
1276,Antoni Kowalski,Goteborg,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.15175359
1277,Erik Svensson,Goteborg,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.154250591
1278,Erik Svensson,Goteborg,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.268785865
1279,Julia Kowalski,Goteborg,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.268148118
1280,Awa Zakaria,Goteborg,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.267543485
1281,Ahmed Amari,Goteborg,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.266969453
1282,Khalid Zakaria,Goteborg,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.266423755
1283,Ahmed Amari,Goteborg,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.265904344
1284,Antoni Kowalski,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.265409367
1285,Ahmed Amari,Goteborg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.264937137
1286,Julia Kowalski,Goteborg,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.264486122
1287,Sarah Amari,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.264054925
1288,Antoni Kowalski,Goteborg,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0.263642266
1289,Awa Zakaria,Goteborg,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.086217478
1290,Julia Kowalski,Goteborg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.08682435
1291,Julia Kowalski,Goteborg,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.087468969
1292,Khalid Zakaria,Goteborg,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.088154971
1293,Antoni Kowalski,Goteborg,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.084528843
1294,Erik Svensson,Goteborg,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.085161057
1295,Antoni Kowalski,Goteborg,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.085838183
1296,Sarah Amari,Goteborg,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.096994697
1297,Awa Zakaria,Goteborg,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.098487306
1298,Sarah Amari,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.17132044
1299,Khalid Zakaria,Goteborg,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.172165846
1300,Malin Svensson,Goteborg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.173068164
1301,Ahmed Amari,Goteborg,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.174033341
1302,Sarah Amari,Goteborg,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.175068181
1303,Julia Kowalski,Goteborg,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.17618051
1304,Erik Svensson,Goteborg,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.193497049
1305,Awa Zakaria,Goteborg,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.192713178
1306,Ahmed Amari,Goteborg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.191963127
1307,Julia Kowalski,Goteborg,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0.100113611
1308,Awa Zakaria,Goteborg,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.100172626
1309,Malin Svensson,Goteborg,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.100237608
1310,Sarah Amari,Goteborg,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0.191244755
1311,Sarah Amari,Goteborg,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.164858633
1312,Antoni Kowalski,Goteborg,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.100309507
1313,Awa Zakaria,Goteborg,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.099808344
1314,Khalid Zakaria,Goteborg,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.099863237
1315,Ahmed Amari,Goteborg,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.099925084
1316,Khalid Zakaria,Goteborg,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.099995298
1317,Zainab Hadad,Goteborg,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.145710594
1318,Ali Hadad,Goteborg,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.100075699
1319,Fatima Mohammed,Goteborg,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.143199915
1320,Ali Hadad,Goteborg,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.143458759
1321,Abdi Mohammed,Goteborg,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.143722379
1322,Emma Lindberg,Goteborg,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.143990908
1323,Abdi Mohammed,Goteborg,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.144264485
1324,Zainab Hadad,Goteborg,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.144543253
1325,Mateusz Nowak,Goteborg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.144827361
1326,Maria Nowak,Goteborg,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.145116965
1327,Maria Nowak,Goteborg,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.145412224
1328,Fatima Mohammed,Goteborg,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.14821807
1329,Abdi Mohammed,Goteborg,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.152229993
1330,Emma Lindberg,Goteborg,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.131412612
1331,Mateusz Nowak,Goteborg,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.053381685
1332,Filip Lindberg,Goteborg,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.053347598
1333,Filip Lindberg,Goteborg,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0533145
1334,Maria Nowak,Goteborg,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.053282348
1335,Fatima Mohammed,Goteborg,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.049430013
1336,Ali Hadad,Goteborg,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.049639965
1337,Abdi Mohammed,Goteborg,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.049876394
1338,Ali Hadad,Goteborg,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.046938299
1339,Mateusz Nowak,Goteborg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.04701391
1340,Ali Hadad,Goteborg,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.112009003
1341,Maria Nowak,Goteborg,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.1125805
1342,Zainab Hadad,Goteborg,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.115062173
1343,Mateusz Nowak,Goteborg,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.115589815
1344,Fatima Mohammed,Goteborg,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.116145078
1345,Maria Nowak,Goteborg,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.11673019
1346,Maria Nowak,Goteborg,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0.117347626
1347,Abdi Mohammed,Goteborg,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.111128987
1348,Mateusz Nowak,Goteborg,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.112502646
1349,Filip Lindberg,Goteborg,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.10614995
1350,Mateusz Nowak,Goteborg,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.107428473
1351,Zainab Hadad,Goteborg,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0.108820853
1352,Fatima Mohammed,Goteborg,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.110343007
1353,Zainab Hadad,Goteborg,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.112013967
1354,Sarah Amari,Malmo,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.023863737
1355,Ahmed Amari,Malmo,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.023863737
1356,Awa Zakaria,Malmo,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.023863737
1357,Ahmed Amari,Malmo,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.023863737
1358,Khalid Zakaria,Malmo,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.023863737
1359,Malin Svensson,Malmo,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.023863737
1360,Khalid Zakaria,Malmo,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.023863737
1361,Sarah Amari,Malmo,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.023863737
1362,Antoni Kowalski,Malmo,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.02444578
1363,Julia Kowalski,Malmo,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.025056924
1364,Julia Kowalski,Malmo,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.025699409
1365,Awa Zakaria,Malmo,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.02637571
1366,Khalid Zakaria,Malmo,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.263757096
1367,Malin Svensson,Malmo,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.263757096
1368,Antoni Kowalski,Malmo,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.263757096
1369,Erik Svensson,Malmo,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.263757096
1370,Erik Svensson,Malmo,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.140791793
1371,Julia Kowalski,Malmo,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.140600577
1372,Awa Zakaria,Malmo,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.140412589
1373,Ahmed Amari,Malmo,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.140227748
1374,Khalid Zakaria,Malmo,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.140045976
1375,Ahmed Amari,Malmo,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.139867197
1376,Antoni Kowalski,Malmo,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.139691337
1377,Ahmed Amari,Malmo,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.139518326
1378,Julia Kowalski,Malmo,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.141248664
1379,Sarah Amari,Malmo,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.141065999
1380,Antoni Kowalski,Malmo,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.140886222
1381,Awa Zakaria,Malmo,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.13099625
1382,Julia Kowalski,Malmo,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.1317599
1383,Julia Kowalski,Malmo,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0.132578856
1384,Khalid Zakaria,Malmo,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.115472862
1385,Antoni Kowalski,Malmo,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.133459349
1386,Erik Svensson,Malmo,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.026286018
1387,Antoni Kowalski,Malmo,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.136674132
1388,Sarah Amari,Malmo,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.134408589
1389,Awa Zakaria,Malmo,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.026087856
1390,Sarah Amari,Malmo,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0.025884061
1391,Khalid Zakaria,Malmo,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.027407788
1392,Malin Svensson,Malmo,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.054858017
1393,Ahmed Amari,Malmo,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.05498874
1394,Sarah Amari,Malmo,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.131278536
1395,Julia Kowalski,Malmo,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.134872111
1396,Erik Svensson,Malmo,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.055128688
1397,Awa Zakaria,Malmo,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.167949109
1398,Ahmed Amari,Malmo,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.153939234
1399,Julia Kowalski,Malmo,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.156084135
1400,Awa Zakaria,Malmo,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.158898026
1401,Malin Svensson,Malmo,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.162751717
1402,Sarah Amari,Malmo,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.027122747
1403,Sarah Amari,Malmo,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0.055278873
